LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
23,mail.spiral.com,Mar,3,03:39:01,mail,CRON[11448],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
24,mail.spiral.com,Mar,3,03:39:01,mail,CRON[11448],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
25,mail.spiral.com,Mar,3,04:09:01,mail,CRON[11563],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
26,mail.spiral.com,Mar,3,04:09:01,mail,CRON[11563],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
27,mail.spiral.com,Mar,3,04:17:01,mail,CRON[11647],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
28,mail.spiral.com,Mar,3,04:17:01,mail,CRON[11647],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
29,mail.spiral.com,Mar,3,04:39:01,mail,CRON[11690],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
30,mail.spiral.com,Mar,3,04:39:01,mail,CRON[11690],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
31,mail.spiral.com,Mar,3,05:09:01,mail,CRON[11818],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
32,mail.spiral.com,Mar,3,05:09:01,mail,CRON[11818],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
33,mail.spiral.com,Mar,3,05:17:01,mail,CRON[11905],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
34,mail.spiral.com,Mar,3,05:17:01,mail,CRON[11905],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
35,mail.spiral.com,Mar,3,05:39:01,mail,CRON[11997],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
36,mail.spiral.com,Mar,3,05:39:01,mail,CRON[11997],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
37,mail.spiral.com,Mar,3,06:09:01,mail,CRON[12126],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
38,mail.spiral.com,Mar,3,06:09:02,mail,CRON[12126],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
39,mail.spiral.com,Mar,3,06:17:02,mail,CRON[12209],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
40,mail.spiral.com,Mar,3,06:17:02,mail,CRON[12209],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
41,mail.spiral.com,Mar,3,06:25:02,mail,CRON[12286],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
42,mail.spiral.com,Mar,3,06:28:01,mail,CRON[12286],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
43,mail.spiral.com,Mar,3,06:39:01,mail,CRON[12541],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
44,mail.spiral.com,Mar,3,06:39:01,mail,CRON[12541],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
45,mail.spiral.com,Mar,3,07:09:01,mail,CRON[12747],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
46,mail.spiral.com,Mar,3,07:09:01,mail,CRON[12747],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
47,mail.spiral.com,Mar,3,07:17:01,mail,CRON[12871],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
48,mail.spiral.com,Mar,3,07:17:01,mail,CRON[12871],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
49,mail.spiral.com,Mar,3,07:39:01,mail,CRON[13036],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
50,mail.spiral.com,Mar,3,07:39:01,mail,CRON[13036],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
51,mail.spiral.com,Mar,3,08:09:01,mail,CRON[13426],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
52,mail.spiral.com,Mar,3,08:09:01,mail,CRON[13426],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
53,mail.spiral.com,Mar,3,08:17:01,mail,CRON[13553],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
54,mail.spiral.com,Mar,3,08:17:01,mail,CRON[13553],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
55,mail.spiral.com,Mar,3,08:39:01,mail,CRON[13599],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
56,mail.spiral.com,Mar,3,08:39:01,mail,CRON[13599],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
57,mail.spiral.com,Mar,3,09:09:01,mail,CRON[13808],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
58,mail.spiral.com,Mar,3,09:09:01,mail,CRON[13808],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
59,mail.spiral.com,Mar,3,09:17:02,mail,CRON[13929],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
60,mail.spiral.com,Mar,3,09:17:02,mail,CRON[13929],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
61,mail.spiral.com,Mar,3,09:39:02,mail,CRON[14117],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
62,mail.spiral.com,Mar,3,09:39:02,mail,CRON[14117],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
63,mail.spiral.com,Mar,3,10:09:01,mail,CRON[14425],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
64,mail.spiral.com,Mar,3,10:09:01,mail,CRON[14425],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
65,mail.spiral.com,Mar,3,10:17:01,mail,CRON[14554],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
66,mail.spiral.com,Mar,3,10:17:01,mail,CRON[14554],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
67,mail.spiral.com,Mar,3,10:39:01,mail,CRON[14729],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
68,mail.spiral.com,Mar,3,10:39:01,mail,CRON[14729],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
69,mail.spiral.com,Mar,3,11:09:01,mail,CRON[15177],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
70,mail.spiral.com,Mar,3,11:09:01,mail,CRON[15177],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
71,mail.spiral.com,Mar,3,11:17:01,mail,CRON[15346],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
72,mail.spiral.com,Mar,3,11:17:01,mail,CRON[15346],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
73,mail.spiral.com,Mar,3,11:39:01,mail,CRON[15656],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
74,mail.spiral.com,Mar,3,11:39:01,mail,CRON[15656],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
75,mail.spiral.com,Mar,3,12:09:01,mail,CRON[16199],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
76,mail.spiral.com,Mar,3,12:09:01,mail,CRON[16199],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
77,mail.spiral.com,Mar,3,12:17:01,mail,CRON[16340],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
78,mail.spiral.com,Mar,3,12:17:01,mail,CRON[16340],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
79,mail.spiral.com,Mar,3,12:39:01,mail,CRON[16561],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
80,mail.spiral.com,Mar,3,12:39:01,mail,CRON[16561],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
81,mail.spiral.com,Mar,3,13:09:01,mail,CRON[17321],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
82,mail.spiral.com,Mar,3,13:09:01,mail,CRON[17321],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
83,mail.spiral.com,Mar,3,13:17:01,mail,CRON[17607],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
84,mail.spiral.com,Mar,3,13:17:01,mail,CRON[17607],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
85,mail.spiral.com,Mar,3,13:39:01,mail,CRON[18072],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
86,mail.spiral.com,Mar,3,13:39:01,mail,CRON[18072],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
87,mail.spiral.com,Mar,3,14:09:01,mail,CRON[18406],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
88,mail.spiral.com,Mar,3,14:09:01,mail,CRON[18406],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
89,mail.spiral.com,Mar,3,14:17:01,mail,CRON[18526],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
90,mail.spiral.com,Mar,3,14:17:01,mail,CRON[18526],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
91,mail.spiral.com,Mar,3,14:39:01,mail,CRON[18762],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
92,mail.spiral.com,Mar,3,14:39:01,mail,CRON[18762],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
93,mail.spiral.com,Mar,3,15:09:01,mail,CRON[19041],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
94,mail.spiral.com,Mar,3,15:09:01,mail,CRON[19041],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
95,mail.spiral.com,Mar,3,15:17:01,mail,CRON[19193],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
96,mail.spiral.com,Mar,3,15:17:01,mail,CRON[19193],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
97,mail.spiral.com,Mar,3,15:39:01,mail,CRON[19332],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
98,mail.spiral.com,Mar,3,15:39:01,mail,CRON[19332],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
99,mail.spiral.com,Mar,3,16:09:01,mail,CRON[19484],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
100,mail.spiral.com,Mar,3,16:09:01,mail,CRON[19484],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
101,mail.spiral.com,Mar,3,16:17:01,mail,CRON[19647],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
102,mail.spiral.com,Mar,3,16:17:01,mail,CRON[19647],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
103,mail.spiral.com,Mar,3,16:39:01,mail,CRON[19819],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
104,mail.spiral.com,Mar,3,16:39:01,mail,CRON[19819],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
105,mail.spiral.com,Mar,3,17:09:01,mail,CRON[20216],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
106,mail.spiral.com,Mar,3,17:09:01,mail,CRON[20216],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
107,mail.spiral.com,Mar,3,17:17:01,mail,CRON[20372],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
108,mail.spiral.com,Mar,3,17:17:01,mail,CRON[20372],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
109,mail.spiral.com,Mar,3,17:39:01,mail,CRON[20616],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
110,mail.spiral.com,Mar,3,17:39:01,mail,CRON[20616],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
111,mail.spiral.com,Mar,3,18:09:01,mail,CRON[20952],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
112,mail.spiral.com,Mar,3,18:09:01,mail,CRON[20952],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
113,mail.spiral.com,Mar,3,18:17:02,mail,CRON[21064],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
114,mail.spiral.com,Mar,3,18:17:02,mail,CRON[21064],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
115,mail.spiral.com,Mar,3,18:39:02,mail,CRON[21356],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
116,mail.spiral.com,Mar,3,18:39:02,mail,CRON[21356],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
117,mail.spiral.com,Mar,3,19:09:01,mail,CRON[21984],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
118,mail.spiral.com,Mar,3,19:09:01,mail,CRON[21984],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
119,mail.spiral.com,Mar,3,19:17:01,mail,CRON[22104],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
120,mail.spiral.com,Mar,3,19:17:01,mail,CRON[22104],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
121,mail.spiral.com,Mar,3,19:39:01,mail,CRON[22323],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
122,mail.spiral.com,Mar,3,19:39:01,mail,CRON[22323],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
123,mail.spiral.com,Mar,3,20:09:01,mail,CRON[22775],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
124,mail.spiral.com,Mar,3,20:09:01,mail,CRON[22775],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
125,mail.spiral.com,Mar,3,20:17:01,mail,CRON[22999],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
126,mail.spiral.com,Mar,3,20:17:01,mail,CRON[22999],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
127,mail.spiral.com,Mar,3,20:39:01,mail,CRON[23324],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
128,mail.spiral.com,Mar,3,20:39:01,mail,CRON[23324],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
129,mail.spiral.com,Mar,3,21:09:01,mail,CRON[23884],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
130,mail.spiral.com,Mar,3,21:09:01,mail,CRON[23884],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
131,mail.spiral.com,Mar,3,21:17:01,mail,CRON[24053],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
132,mail.spiral.com,Mar,3,21:17:01,mail,CRON[24053],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
133,mail.spiral.com,Mar,3,21:39:01,mail,CRON[24254],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
134,mail.spiral.com,Mar,3,21:39:01,mail,CRON[24254],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
135,mail.spiral.com,Mar,3,22:09:01,mail,CRON[24745],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
136,mail.spiral.com,Mar,3,22:09:01,mail,CRON[24745],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
137,mail.spiral.com,Mar,3,22:17:01,mail,CRON[24967],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
138,mail.spiral.com,Mar,3,22:17:01,mail,CRON[24967],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
139,mail.spiral.com,Mar,3,22:39:01,mail,CRON[25217],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
140,mail.spiral.com,Mar,3,22:39:01,mail,CRON[25217],pam_unix(cron:session): session closed for user root,c61b52d9,pam_unix(cron:<*>): session closed for user <*>,"['session', 'root']"
141,mail.spiral.com,Mar,3,23:09:01,mail,CRON[25679],pam_unix(cron:session): session opened for user root by (uid=0),e962e6c3,pam_unix(cron:<*>): session opened for user <*> by (uid=<*>),"['session', 'root', '0']"
